congruency,veracity,ano_true_false_unsure,said_yes,prop_yes,ResponseId,Group,Condition
congruent,True,false,0,0.0,R_25F76HqwA67K92C,Belief,Optional
congruent,True,true,3,1.0,R_25F76HqwA67K92C,Belief,Optional
congruent,True,unsure,3,0.6,R_25F76HqwA67K92C,Belief,Optional
incongruent,False,false,0,0.0,R_25F76HqwA67K92C,Belief,Optional
incongruent,True,false,1,0.5,R_25F76HqwA67K92C,Belief,Optional
incongruent,True,unsure,5,0.625,R_25F76HqwA67K92C,Belief,Optional
congruent,False,false,0,0.0,R_UWwLqanDZH5aS5j,Share,Forced
congruent,False,unsure,0,0.0,R_UWwLqanDZH5aS5j,Share,Forced
congruent,True,false,0,0.0,R_UWwLqanDZH5aS5j,Share,Forced
congruent,True,true,1,0.3333333333333333,R_UWwLqanDZH5aS5j,Share,Forced
congruent,True,unsure,0,0.0,R_UWwLqanDZH5aS5j,Share,Forced
incongruent,False,false,0,0.0,R_UWwLqanDZH5aS5j,Share,Forced
incongruent,True,false,0,0.0,R_UWwLqanDZH5aS5j,Share,Forced
incongruent,True,unsure,1,0.125,R_UWwLqanDZH5aS5j,Share,Forced
congruent,False,false,0,0.0,R_1kF7te20YLh9rmA,Share,Optional
congruent,True,false,0,0.0,R_1kF7te20YLh9rmA,Share,Optional
congruent,True,unsure,4,0.5,R_1kF7te20YLh9rmA,Share,Optional
incongruent,False,false,0,0.0,R_1kF7te20YLh9rmA,Share,Optional
incongruent,False,unsure,0,0.0,R_1kF7te20YLh9rmA,Share,Optional
incongruent,True,false,0,0.0,R_1kF7te20YLh9rmA,Share,Optional
incongruent,True,true,1,0.3333333333333333,R_1kF7te20YLh9rmA,Share,Optional
incongruent,True,unsure,1,0.2,R_1kF7te20YLh9rmA,Share,Optional
congruent,False,false,0,0.0,R_3mmGeXxASDgqwpj,Belief,Forced
congruent,False,unsure,1,0.5,R_3mmGeXxASDgqwpj,Belief,Forced
congruent,True,false,0,0.0,R_3mmGeXxASDgqwpj,Belief,Forced
congruent,True,true,3,1.0,R_3mmGeXxASDgqwpj,Belief,Forced
congruent,True,unsure,1,0.2,R_3mmGeXxASDgqwpj,Belief,Forced
incongruent,False,false,0,0.0,R_3mmGeXxASDgqwpj,Belief,Forced
incongruent,True,false,1,0.5,R_3mmGeXxASDgqwpj,Belief,Forced
incongruent,True,unsure,6,0.75,R_3mmGeXxASDgqwpj,Belief,Forced
congruent,False,false,1,0.125,R_2wMH5SxgwM8CxRX,Share,Control
congruent,False,unsure,0,0.0,R_2wMH5SxgwM8CxRX,Share,Control
congruent,True,false,1,0.5,R_2wMH5SxgwM8CxRX,Share,Control
congruent,True,true,1,0.3333333333333333,R_2wMH5SxgwM8CxRX,Share,Control
congruent,True,unsure,3,0.6,R_2wMH5SxgwM8CxRX,Share,Control
incongruent,False,false,0,0.0,R_2wMH5SxgwM8CxRX,Share,Control
incongruent,True,false,1,0.5,R_2wMH5SxgwM8CxRX,Share,Control
incongruent,True,unsure,0,0.0,R_2wMH5SxgwM8CxRX,Share,Control
congruent,False,false,6,0.75,R_21bnFr1OMqVjswK,Belief,Control
congruent,False,unsure,0,0.0,R_21bnFr1OMqVjswK,Belief,Control
congruent,True,false,1,0.5,R_21bnFr1OMqVjswK,Belief,Control
congruent,True,true,3,1.0,R_21bnFr1OMqVjswK,Belief,Control
congruent,True,unsure,5,1.0,R_21bnFr1OMqVjswK,Belief,Control
incongruent,False,false,5,0.5,R_21bnFr1OMqVjswK,Belief,Control
incongruent,True,false,2,1.0,R_21bnFr1OMqVjswK,Belief,Control
incongruent,True,unsure,6,0.75,R_21bnFr1OMqVjswK,Belief,Control
congruent,False,false,1,0.1,R_2QnY9gOc7mHPaoU,Belief,Optional
congruent,True,false,0,0.0,R_2QnY9gOc7mHPaoU,Belief,Optional
congruent,True,unsure,8,1.0,R_2QnY9gOc7mHPaoU,Belief,Optional
incongruent,False,false,0,0.0,R_2QnY9gOc7mHPaoU,Belief,Optional
incongruent,False,unsure,0,0.0,R_2QnY9gOc7mHPaoU,Belief,Optional
incongruent,True,false,0,0.0,R_2QnY9gOc7mHPaoU,Belief,Optional
incongruent,True,true,2,0.6666666666666666,R_2QnY9gOc7mHPaoU,Belief,Optional
incongruent,True,unsure,0,0.0,R_2QnY9gOc7mHPaoU,Belief,Optional
congruent,False,false,1,0.1,R_BLEtqDtXQw9bnH3,Belief,Forced
congruent,True,false,1,0.5,R_BLEtqDtXQw9bnH3,Belief,Forced
congruent,True,unsure,1,0.125,R_BLEtqDtXQw9bnH3,Belief,Forced
incongruent,False,false,0,0.0,R_BLEtqDtXQw9bnH3,Belief,Forced
incongruent,False,unsure,0,0.0,R_BLEtqDtXQw9bnH3,Belief,Forced
incongruent,True,false,1,0.5,R_BLEtqDtXQw9bnH3,Belief,Forced
incongruent,True,true,1,0.3333333333333333,R_BLEtqDtXQw9bnH3,Belief,Forced
incongruent,True,unsure,4,0.8,R_BLEtqDtXQw9bnH3,Belief,Forced
congruent,False,false,2,0.2,R_24P3wKj9YCmalPZ,Share,Control
congruent,True,false,0,0.0,R_24P3wKj9YCmalPZ,Share,Control
congruent,True,unsure,3,0.375,R_24P3wKj9YCmalPZ,Share,Control
incongruent,False,false,1,0.125,R_24P3wKj9YCmalPZ,Share,Control
incongruent,False,unsure,0,0.0,R_24P3wKj9YCmalPZ,Share,Control
incongruent,True,false,0,0.0,R_24P3wKj9YCmalPZ,Share,Control
incongruent,True,true,0,0.0,R_24P3wKj9YCmalPZ,Share,Control
incongruent,True,unsure,0,0.0,R_24P3wKj9YCmalPZ,Share,Control
congruent,False,false,0,0.0,R_1IgsYdZYdIhNiC0,Belief,Optional
congruent,False,unsure,1,0.5,R_1IgsYdZYdIhNiC0,Belief,Optional
congruent,True,false,1,0.5,R_1IgsYdZYdIhNiC0,Belief,Optional
congruent,True,true,2,0.6666666666666666,R_1IgsYdZYdIhNiC0,Belief,Optional
congruent,True,unsure,1,0.2,R_1IgsYdZYdIhNiC0,Belief,Optional
incongruent,False,false,4,0.4,R_1IgsYdZYdIhNiC0,Belief,Optional
incongruent,True,false,0,0.0,R_1IgsYdZYdIhNiC0,Belief,Optional
incongruent,True,unsure,4,0.5,R_1IgsYdZYdIhNiC0,Belief,Optional
congruent,False,false,10,1.0,R_2VlQusdPt0mP3At,Belief,Forced
congruent,True,false,2,1.0,R_2VlQusdPt0mP3At,Belief,Forced
congruent,True,unsure,8,1.0,R_2VlQusdPt0mP3At,Belief,Forced
incongruent,False,false,8,1.0,R_2VlQusdPt0mP3At,Belief,Forced
incongruent,False,unsure,2,1.0,R_2VlQusdPt0mP3At,Belief,Forced
incongruent,True,false,2,1.0,R_2VlQusdPt0mP3At,Belief,Forced
incongruent,True,true,3,1.0,R_2VlQusdPt0mP3At,Belief,Forced
incongruent,True,unsure,5,1.0,R_2VlQusdPt0mP3At,Belief,Forced
congruent,False,false,6,0.75,R_3DjAiGMycQn0Zww,Belief,Optional
congruent,False,unsure,2,1.0,R_3DjAiGMycQn0Zww,Belief,Optional
congruent,True,false,0,0.0,R_3DjAiGMycQn0Zww,Belief,Optional
congruent,True,true,3,1.0,R_3DjAiGMycQn0Zww,Belief,Optional
congruent,True,unsure,4,0.8,R_3DjAiGMycQn0Zww,Belief,Optional
incongruent,False,false,10,1.0,R_3DjAiGMycQn0Zww,Belief,Optional
incongruent,True,false,2,1.0,R_3DjAiGMycQn0Zww,Belief,Optional
incongruent,True,unsure,5,0.625,R_3DjAiGMycQn0Zww,Belief,Optional
congruent,False,false,0,0.0,R_3MR4p7oZJnIRrtV,Belief,Control
congruent,False,unsure,1,0.5,R_3MR4p7oZJnIRrtV,Belief,Control
congruent,True,false,0,0.0,R_3MR4p7oZJnIRrtV,Belief,Control
congruent,True,true,0,0.0,R_3MR4p7oZJnIRrtV,Belief,Control
congruent,True,unsure,2,0.4,R_3MR4p7oZJnIRrtV,Belief,Control
incongruent,False,false,1,0.1,R_3MR4p7oZJnIRrtV,Belief,Control
incongruent,True,false,1,0.5,R_3MR4p7oZJnIRrtV,Belief,Control
incongruent,True,unsure,1,0.125,R_3MR4p7oZJnIRrtV,Belief,Control
congruent,False,false,8,1.0,R_2CWEwx5VpW7og4G,Belief,Control
congruent,False,unsure,2,1.0,R_2CWEwx5VpW7og4G,Belief,Control
congruent,True,false,2,1.0,R_2CWEwx5VpW7og4G,Belief,Control
congruent,True,true,3,1.0,R_2CWEwx5VpW7og4G,Belief,Control
congruent,True,unsure,5,1.0,R_2CWEwx5VpW7og4G,Belief,Control
incongruent,False,false,10,1.0,R_2CWEwx5VpW7og4G,Belief,Control
incongruent,True,false,2,1.0,R_2CWEwx5VpW7og4G,Belief,Control
incongruent,True,unsure,8,1.0,R_2CWEwx5VpW7og4G,Belief,Control
congruent,False,false,10,1.0,R_3dDFs3vCLJtHZot,Share,Control
congruent,True,false,2,1.0,R_3dDFs3vCLJtHZot,Share,Control
congruent,True,unsure,8,1.0,R_3dDFs3vCLJtHZot,Share,Control
incongruent,False,false,8,1.0,R_3dDFs3vCLJtHZot,Share,Control
incongruent,False,unsure,2,1.0,R_3dDFs3vCLJtHZot,Share,Control
incongruent,True,false,2,1.0,R_3dDFs3vCLJtHZot,Share,Control
incongruent,True,true,3,1.0,R_3dDFs3vCLJtHZot,Share,Control
incongruent,True,unsure,5,1.0,R_3dDFs3vCLJtHZot,Share,Control
congruent,False,false,0,0.0,R_ApS6qolzPXldkXv,Belief,Optional
congruent,False,unsure,0,0.0,R_ApS6qolzPXldkXv,Belief,Optional
congruent,True,false,0,0.0,R_ApS6qolzPXldkXv,Belief,Optional
congruent,True,true,1,0.3333333333333333,R_ApS6qolzPXldkXv,Belief,Optional
congruent,True,unsure,0,0.0,R_ApS6qolzPXldkXv,Belief,Optional
incongruent,False,false,0,0.0,R_ApS6qolzPXldkXv,Belief,Optional
incongruent,True,false,0,0.0,R_ApS6qolzPXldkXv,Belief,Optional
incongruent,True,unsure,2,0.25,R_ApS6qolzPXldkXv,Belief,Optional
congruent,False,false,3,0.375,R_RC9HHd0kz9DEMF3,Share,Optional
congruent,False,unsure,1,0.5,R_RC9HHd0kz9DEMF3,Share,Optional
congruent,True,false,2,1.0,R_RC9HHd0kz9DEMF3,Share,Optional
congruent,True,true,2,0.6666666666666666,R_RC9HHd0kz9DEMF3,Share,Optional
congruent,True,unsure,3,0.6,R_RC9HHd0kz9DEMF3,Share,Optional
incongruent,False,false,6,0.6,R_RC9HHd0kz9DEMF3,Share,Optional
incongruent,True,false,2,1.0,R_RC9HHd0kz9DEMF3,Share,Optional
incongruent,True,unsure,5,0.625,R_RC9HHd0kz9DEMF3,Share,Optional
congruent,False,false,9,0.9,R_1pESSMpxtYgMFVm,Belief,Optional
congruent,True,false,2,1.0,R_1pESSMpxtYgMFVm,Belief,Optional
congruent,True,unsure,8,1.0,R_1pESSMpxtYgMFVm,Belief,Optional
incongruent,False,false,6,0.75,R_1pESSMpxtYgMFVm,Belief,Optional
incongruent,False,unsure,2,1.0,R_1pESSMpxtYgMFVm,Belief,Optional
incongruent,True,false,1,0.5,R_1pESSMpxtYgMFVm,Belief,Optional
incongruent,True,true,3,1.0,R_1pESSMpxtYgMFVm,Belief,Optional
incongruent,True,unsure,5,1.0,R_1pESSMpxtYgMFVm,Belief,Optional
congruent,False,false,4,0.5,R_1dgdwrHmWpdesqm,Belief,Control
congruent,False,unsure,0,0.0,R_1dgdwrHmWpdesqm,Belief,Control
congruent,True,false,1,0.5,R_1dgdwrHmWpdesqm,Belief,Control
congruent,True,true,2,0.6666666666666666,R_1dgdwrHmWpdesqm,Belief,Control
congruent,True,unsure,4,0.8,R_1dgdwrHmWpdesqm,Belief,Control
incongruent,False,false,6,0.6,R_1dgdwrHmWpdesqm,Belief,Control
incongruent,True,false,1,0.5,R_1dgdwrHmWpdesqm,Belief,Control
incongruent,True,unsure,5,0.625,R_1dgdwrHmWpdesqm,Belief,Control
congruent,False,false,7,0.875,R_1MQlVOJAOSEoban,Share,Optional
congruent,False,unsure,1,0.5,R_1MQlVOJAOSEoban,Share,Optional
congruent,True,false,2,1.0,R_1MQlVOJAOSEoban,Share,Optional
congruent,True,true,3,1.0,R_1MQlVOJAOSEoban,Share,Optional
congruent,True,unsure,5,1.0,R_1MQlVOJAOSEoban,Share,Optional
incongruent,False,false,9,0.9,R_1MQlVOJAOSEoban,Share,Optional
incongruent,True,false,0,0.0,R_1MQlVOJAOSEoban,Share,Optional
incongruent,True,unsure,7,0.875,R_1MQlVOJAOSEoban,Share,Optional
congruent,False,false,8,1.0,R_XYZPJLqlVulHUnn,Share,Forced
congruent,False,unsure,2,1.0,R_XYZPJLqlVulHUnn,Share,Forced
congruent,True,false,2,1.0,R_XYZPJLqlVulHUnn,Share,Forced
congruent,True,true,3,1.0,R_XYZPJLqlVulHUnn,Share,Forced
congruent,True,unsure,5,1.0,R_XYZPJLqlVulHUnn,Share,Forced
incongruent,False,false,10,1.0,R_XYZPJLqlVulHUnn,Share,Forced
incongruent,True,false,2,1.0,R_XYZPJLqlVulHUnn,Share,Forced
incongruent,True,unsure,8,1.0,R_XYZPJLqlVulHUnn,Share,Forced
congruent,False,false,0,0.0,R_bQPgCvYL8Sqgkyl,Share,Forced
congruent,False,unsure,0,0.0,R_bQPgCvYL8Sqgkyl,Share,Forced
congruent,True,false,0,0.0,R_bQPgCvYL8Sqgkyl,Share,Forced
congruent,True,true,0,0.0,R_bQPgCvYL8Sqgkyl,Share,Forced
congruent,True,unsure,2,0.4,R_bQPgCvYL8Sqgkyl,Share,Forced
incongruent,False,false,0,0.0,R_bQPgCvYL8Sqgkyl,Share,Forced
incongruent,True,false,1,0.5,R_bQPgCvYL8Sqgkyl,Share,Forced
incongruent,True,unsure,4,0.5,R_bQPgCvYL8Sqgkyl,Share,Forced
congruent,False,false,3,0.3,R_2urmAdfVCjwRh7f,Share,Forced
congruent,True,false,2,1.0,R_2urmAdfVCjwRh7f,Share,Forced
congruent,True,unsure,2,0.25,R_2urmAdfVCjwRh7f,Share,Forced
incongruent,False,false,3,0.375,R_2urmAdfVCjwRh7f,Share,Forced
incongruent,False,unsure,1,0.5,R_2urmAdfVCjwRh7f,Share,Forced
incongruent,True,false,2,1.0,R_2urmAdfVCjwRh7f,Share,Forced
incongruent,True,true,1,0.3333333333333333,R_2urmAdfVCjwRh7f,Share,Forced
incongruent,True,unsure,1,0.2,R_2urmAdfVCjwRh7f,Share,Forced
congruent,False,false,6,0.6,R_DDeX9DmAy3w0MYp,Belief,Forced
congruent,True,false,0,0.0,R_DDeX9DmAy3w0MYp,Belief,Forced
congruent,True,unsure,4,0.5,R_DDeX9DmAy3w0MYp,Belief,Forced
incongruent,False,false,4,0.5,R_DDeX9DmAy3w0MYp,Belief,Forced
incongruent,False,unsure,1,0.5,R_DDeX9DmAy3w0MYp,Belief,Forced
incongruent,True,false,0,0.0,R_DDeX9DmAy3w0MYp,Belief,Forced
incongruent,True,true,2,0.6666666666666666,R_DDeX9DmAy3w0MYp,Belief,Forced
incongruent,True,unsure,2,0.4,R_DDeX9DmAy3w0MYp,Belief,Forced
congruent,False,false,1,0.1,R_1Egu5HZYqaXocko,Share,Forced
congruent,True,false,0,0.0,R_1Egu5HZYqaXocko,Share,Forced
congruent,True,unsure,0,0.0,R_1Egu5HZYqaXocko,Share,Forced
incongruent,False,false,1,0.125,R_1Egu5HZYqaXocko,Share,Forced
incongruent,False,unsure,0,0.0,R_1Egu5HZYqaXocko,Share,Forced
incongruent,True,false,0,0.0,R_1Egu5HZYqaXocko,Share,Forced
incongruent,True,true,1,0.3333333333333333,R_1Egu5HZYqaXocko,Share,Forced
incongruent,True,unsure,2,0.4,R_1Egu5HZYqaXocko,Share,Forced
congruent,False,false,0,0.0,R_1CBIBuAje6hZpOK,Belief,Optional
congruent,False,unsure,0,0.0,R_1CBIBuAje6hZpOK,Belief,Optional
congruent,True,false,0,0.0,R_1CBIBuAje6hZpOK,Belief,Optional
congruent,True,true,1,0.3333333333333333,R_1CBIBuAje6hZpOK,Belief,Optional
congruent,True,unsure,0,0.0,R_1CBIBuAje6hZpOK,Belief,Optional
incongruent,False,false,0,0.0,R_1CBIBuAje6hZpOK,Belief,Optional
incongruent,True,false,0,0.0,R_1CBIBuAje6hZpOK,Belief,Optional
incongruent,True,unsure,4,0.5,R_1CBIBuAje6hZpOK,Belief,Optional
congruent,False,false,0,0.0,R_3CDDg0WCxHRoPqY,Belief,Optional
congruent,False,unsure,0,0.0,R_3CDDg0WCxHRoPqY,Belief,Optional
congruent,True,false,0,0.0,R_3CDDg0WCxHRoPqY,Belief,Optional
congruent,True,true,3,1.0,R_3CDDg0WCxHRoPqY,Belief,Optional
congruent,True,unsure,2,0.4,R_3CDDg0WCxHRoPqY,Belief,Optional
incongruent,False,false,0,0.0,R_3CDDg0WCxHRoPqY,Belief,Optional
incongruent,True,false,0,0.0,R_3CDDg0WCxHRoPqY,Belief,Optional
incongruent,True,unsure,8,1.0,R_3CDDg0WCxHRoPqY,Belief,Optional
congruent,False,false,7,0.875,R_1NCFvUIHoHdJ6Ep,Share,Forced
congruent,False,unsure,0,0.0,R_1NCFvUIHoHdJ6Ep,Share,Forced
congruent,True,false,2,1.0,R_1NCFvUIHoHdJ6Ep,Share,Forced
congruent,True,true,2,0.6666666666666666,R_1NCFvUIHoHdJ6Ep,Share,Forced
congruent,True,unsure,5,1.0,R_1NCFvUIHoHdJ6Ep,Share,Forced
incongruent,False,false,9,0.9,R_1NCFvUIHoHdJ6Ep,Share,Forced
incongruent,True,false,2,1.0,R_1NCFvUIHoHdJ6Ep,Share,Forced
incongruent,True,unsure,7,0.875,R_1NCFvUIHoHdJ6Ep,Share,Forced
congruent,False,false,6,0.6,R_23adZAE4kUmvqU9,Belief,Forced
congruent,True,false,0,0.0,R_23adZAE4kUmvqU9,Belief,Forced
congruent,True,unsure,7,0.875,R_23adZAE4kUmvqU9,Belief,Forced
incongruent,False,false,5,0.625,R_23adZAE4kUmvqU9,Belief,Forced
incongruent,False,unsure,1,0.5,R_23adZAE4kUmvqU9,Belief,Forced
incongruent,True,false,1,0.5,R_23adZAE4kUmvqU9,Belief,Forced
incongruent,True,true,2,0.6666666666666666,R_23adZAE4kUmvqU9,Belief,Forced
incongruent,True,unsure,3,0.6,R_23adZAE4kUmvqU9,Belief,Forced
congruent,False,false,4,0.4,R_2B8S5OFH4pK6J9I,Belief,Forced
congruent,True,false,2,1.0,R_2B8S5OFH4pK6J9I,Belief,Forced
congruent,True,unsure,5,0.625,R_2B8S5OFH4pK6J9I,Belief,Forced
incongruent,False,false,3,0.375,R_2B8S5OFH4pK6J9I,Belief,Forced
incongruent,False,unsure,1,0.5,R_2B8S5OFH4pK6J9I,Belief,Forced
incongruent,True,false,1,0.5,R_2B8S5OFH4pK6J9I,Belief,Forced
incongruent,True,true,2,0.6666666666666666,R_2B8S5OFH4pK6J9I,Belief,Forced
incongruent,True,unsure,2,0.4,R_2B8S5OFH4pK6J9I,Belief,Forced
congruent,False,false,2,0.25,R_9SPH39DquN0XBL3,Share,Control
congruent,False,unsure,0,0.0,R_9SPH39DquN0XBL3,Share,Control
congruent,True,false,0,0.0,R_9SPH39DquN0XBL3,Share,Control
congruent,True,true,2,0.6666666666666666,R_9SPH39DquN0XBL3,Share,Control
congruent,True,unsure,3,0.6,R_9SPH39DquN0XBL3,Share,Control
incongruent,False,false,1,0.1,R_9SPH39DquN0XBL3,Share,Control
incongruent,True,false,1,0.5,R_9SPH39DquN0XBL3,Share,Control
incongruent,True,unsure,3,0.375,R_9SPH39DquN0XBL3,Share,Control
congruent,False,false,3,0.375,R_O2OSYoXWaXLLoeB,Belief,Optional
congruent,False,unsure,1,0.5,R_O2OSYoXWaXLLoeB,Belief,Optional
congruent,True,false,1,0.5,R_O2OSYoXWaXLLoeB,Belief,Optional
congruent,True,true,0,0.0,R_O2OSYoXWaXLLoeB,Belief,Optional
congruent,True,unsure,1,0.2,R_O2OSYoXWaXLLoeB,Belief,Optional
incongruent,False,false,3,0.3,R_O2OSYoXWaXLLoeB,Belief,Optional
incongruent,True,false,1,0.5,R_O2OSYoXWaXLLoeB,Belief,Optional
incongruent,True,unsure,6,0.75,R_O2OSYoXWaXLLoeB,Belief,Optional
congruent,False,false,5,0.625,R_qEh0U4ebf1qTU6B,Share,Forced
congruent,False,unsure,2,1.0,R_qEh0U4ebf1qTU6B,Share,Forced
congruent,True,false,2,1.0,R_qEh0U4ebf1qTU6B,Share,Forced
congruent,True,true,2,0.6666666666666666,R_qEh0U4ebf1qTU6B,Share,Forced
congruent,True,unsure,3,0.6,R_qEh0U4ebf1qTU6B,Share,Forced
incongruent,False,false,8,0.8,R_qEh0U4ebf1qTU6B,Share,Forced
incongruent,True,false,1,0.5,R_qEh0U4ebf1qTU6B,Share,Forced
incongruent,True,unsure,6,0.75,R_qEh0U4ebf1qTU6B,Share,Forced
congruent,False,false,5,0.625,R_3niW701okfXGqHn,Belief,Forced
congruent,False,unsure,1,0.5,R_3niW701okfXGqHn,Belief,Forced
congruent,True,false,1,0.5,R_3niW701okfXGqHn,Belief,Forced
congruent,True,true,2,0.6666666666666666,R_3niW701okfXGqHn,Belief,Forced
congruent,True,unsure,4,0.8,R_3niW701okfXGqHn,Belief,Forced
incongruent,False,false,9,0.9,R_3niW701okfXGqHn,Belief,Forced
incongruent,True,false,2,1.0,R_3niW701okfXGqHn,Belief,Forced
incongruent,True,unsure,6,0.75,R_3niW701okfXGqHn,Belief,Forced
congruent,False,false,10,1.0,R_30o7e5QpVPes6W6,Share,Optional
congruent,True,false,2,1.0,R_30o7e5QpVPes6W6,Share,Optional
congruent,True,unsure,8,1.0,R_30o7e5QpVPes6W6,Share,Optional
incongruent,False,false,8,1.0,R_30o7e5QpVPes6W6,Share,Optional
incongruent,False,unsure,2,1.0,R_30o7e5QpVPes6W6,Share,Optional
incongruent,True,false,2,1.0,R_30o7e5QpVPes6W6,Share,Optional
incongruent,True,true,3,1.0,R_30o7e5QpVPes6W6,Share,Optional
incongruent,True,unsure,5,1.0,R_30o7e5QpVPes6W6,Share,Optional
congruent,False,false,4,0.4,R_Td4zADzVtioK4g1,Belief,Control
congruent,True,false,1,0.5,R_Td4zADzVtioK4g1,Belief,Control
congruent,True,unsure,8,1.0,R_Td4zADzVtioK4g1,Belief,Control
incongruent,False,false,1,0.125,R_Td4zADzVtioK4g1,Belief,Control
incongruent,False,unsure,0,0.0,R_Td4zADzVtioK4g1,Belief,Control
incongruent,True,false,2,1.0,R_Td4zADzVtioK4g1,Belief,Control
incongruent,True,true,3,1.0,R_Td4zADzVtioK4g1,Belief,Control
incongruent,True,unsure,5,1.0,R_Td4zADzVtioK4g1,Belief,Control
congruent,False,false,8,1.0,R_27J5XukxFcgCb5g,Share,Forced
congruent,False,unsure,2,1.0,R_27J5XukxFcgCb5g,Share,Forced
congruent,True,false,2,1.0,R_27J5XukxFcgCb5g,Share,Forced
congruent,True,true,3,1.0,R_27J5XukxFcgCb5g,Share,Forced
congruent,True,unsure,5,1.0,R_27J5XukxFcgCb5g,Share,Forced
incongruent,False,false,10,1.0,R_27J5XukxFcgCb5g,Share,Forced
incongruent,True,false,2,1.0,R_27J5XukxFcgCb5g,Share,Forced
incongruent,True,unsure,8,1.0,R_27J5XukxFcgCb5g,Share,Forced
congruent,False,false,1,0.125,R_2BgGUaNyf9pMaik,Share,Control
congruent,False,unsure,0,0.0,R_2BgGUaNyf9pMaik,Share,Control
congruent,True,false,1,0.5,R_2BgGUaNyf9pMaik,Share,Control
congruent,True,true,1,0.3333333333333333,R_2BgGUaNyf9pMaik,Share,Control
congruent,True,unsure,3,0.6,R_2BgGUaNyf9pMaik,Share,Control
incongruent,False,false,1,0.1,R_2BgGUaNyf9pMaik,Share,Control
incongruent,True,false,0,0.0,R_2BgGUaNyf9pMaik,Share,Control
incongruent,True,unsure,5,0.625,R_2BgGUaNyf9pMaik,Share,Control
congruent,False,false,6,0.6,R_2wsHkCofXRqLbRi,Belief,Control
congruent,True,false,1,0.5,R_2wsHkCofXRqLbRi,Belief,Control
congruent,True,unsure,4,0.5,R_2wsHkCofXRqLbRi,Belief,Control
incongruent,False,false,3,0.375,R_2wsHkCofXRqLbRi,Belief,Control
incongruent,False,unsure,0,0.0,R_2wsHkCofXRqLbRi,Belief,Control
incongruent,True,false,1,0.5,R_2wsHkCofXRqLbRi,Belief,Control
incongruent,True,true,1,0.3333333333333333,R_2wsHkCofXRqLbRi,Belief,Control
incongruent,True,unsure,4,0.8,R_2wsHkCofXRqLbRi,Belief,Control
congruent,False,false,0,0.0,R_VJtCkqdNNyw67FD,Share,Control
congruent,False,unsure,0,0.0,R_VJtCkqdNNyw67FD,Share,Control
congruent,True,false,0,0.0,R_VJtCkqdNNyw67FD,Share,Control
congruent,True,true,0,0.0,R_VJtCkqdNNyw67FD,Share,Control
congruent,True,unsure,0,0.0,R_VJtCkqdNNyw67FD,Share,Control
incongruent,False,false,3,0.3,R_VJtCkqdNNyw67FD,Share,Control
incongruent,True,false,0,0.0,R_VJtCkqdNNyw67FD,Share,Control
incongruent,True,unsure,1,0.125,R_VJtCkqdNNyw67FD,Share,Control
congruent,False,false,10,1.0,R_1ouKkcwCvDK6VPU,Share,Forced
congruent,True,false,1,0.5,R_1ouKkcwCvDK6VPU,Share,Forced
congruent,True,unsure,2,0.25,R_1ouKkcwCvDK6VPU,Share,Forced
incongruent,False,false,6,0.75,R_1ouKkcwCvDK6VPU,Share,Forced
incongruent,False,unsure,2,1.0,R_1ouKkcwCvDK6VPU,Share,Forced
incongruent,True,false,2,1.0,R_1ouKkcwCvDK6VPU,Share,Forced
incongruent,True,true,2,0.6666666666666666,R_1ouKkcwCvDK6VPU,Share,Forced
incongruent,True,unsure,4,0.8,R_1ouKkcwCvDK6VPU,Share,Forced
congruent,False,false,5,0.625,R_1P7eFfFOICxZDZP,Share,Forced
congruent,False,unsure,1,0.5,R_1P7eFfFOICxZDZP,Share,Forced
congruent,True,false,2,1.0,R_1P7eFfFOICxZDZP,Share,Forced
congruent,True,true,3,1.0,R_1P7eFfFOICxZDZP,Share,Forced
congruent,True,unsure,5,1.0,R_1P7eFfFOICxZDZP,Share,Forced
incongruent,False,false,9,0.9,R_1P7eFfFOICxZDZP,Share,Forced
incongruent,True,false,2,1.0,R_1P7eFfFOICxZDZP,Share,Forced
incongruent,True,unsure,6,0.75,R_1P7eFfFOICxZDZP,Share,Forced
congruent,False,false,10,1.0,R_9BLhilxhWXhagZr,Belief,Control
congruent,True,false,2,1.0,R_9BLhilxhWXhagZr,Belief,Control
congruent,True,unsure,8,1.0,R_9BLhilxhWXhagZr,Belief,Control
incongruent,False,false,8,1.0,R_9BLhilxhWXhagZr,Belief,Control
incongruent,False,unsure,2,1.0,R_9BLhilxhWXhagZr,Belief,Control
incongruent,True,false,2,1.0,R_9BLhilxhWXhagZr,Belief,Control
incongruent,True,true,3,1.0,R_9BLhilxhWXhagZr,Belief,Control
incongruent,True,unsure,5,1.0,R_9BLhilxhWXhagZr,Belief,Control
congruent,False,false,8,1.0,R_ODx4ormBOvLx3Lb,Share,Forced
congruent,False,unsure,2,1.0,R_ODx4ormBOvLx3Lb,Share,Forced
congruent,True,false,2,1.0,R_ODx4ormBOvLx3Lb,Share,Forced
congruent,True,true,3,1.0,R_ODx4ormBOvLx3Lb,Share,Forced
congruent,True,unsure,5,1.0,R_ODx4ormBOvLx3Lb,Share,Forced
incongruent,False,false,9,0.9,R_ODx4ormBOvLx3Lb,Share,Forced
incongruent,True,false,2,1.0,R_ODx4ormBOvLx3Lb,Share,Forced
incongruent,True,unsure,7,0.875,R_ODx4ormBOvLx3Lb,Share,Forced
